STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,RAINFALL
USC00250435,40.45,-95.8,345,6/5/1993,0
USC00250435,40.45,-95.8,345,6/6/1993,30
USC00250435,40.45,-95.8,345,6/7/1993,10
USC00250435,40.45,-95.8,345,6/8/1993,0
USC00250435,40.45,-95.8,345,6/9/1993,0
USC00250435,40.45,-95.8,345,6/10/1993,0
USC00250435,40.45,-95.8,345,6/11/1993,0
USC00250435,40.45,-95.8,345,6/12/1993,0
USC00250435,40.45,-95.8,345,6/13/1993,30
USC00250435,40.45,-95.8,345,6/14/1993,0
USC00250435,40.45,-95.8,345,6/15/1993,0
USC00250435,40.45,-95.8,345,6/16/1993,0
USC00250435,40.45,-95.8,345,6/17/1993,10
USC00250435,40.45,-95.8,345,6/18/1993,150
USC00250435,40.45,-95.8,345,6/19/1993,60
USC00250435,40.45,-95.8,345,6/20/1993,0
USC00250435,40.45,-95.8,345,6/21/1993,0
USC00250435,40.45,-95.8,345,6/22/1993,0
USC00250435,40.45,-95.8,345,6/23/1993,0
USC00250435,40.45,-95.8,345,6/24/1993,30
USC00250435,40.45,-95.8,345,6/25/1993,0
USC00250435,40.45,-95.8,345,6/26/1993,0
USC00250435,40.45,-95.8,345,6/27/1993,0
USC00250435,40.45,-95.8,345,6/28/1993,10
USC00250435,40.45,-95.8,345,6/29/1993,0
USC00250435,40.45,-95.8,345,6/30/1993,50
USC00250435,40.45,-95.8,345,7/1/1993,230
USC00250435,40.45,-95.8,345,7/2/1993,50
USC00250435,40.45,-95.8,345,7/3/1993,0
USC00250435,40.45,-95.8,345,7/4/1993,120
USC00250435,40.45,-95.8,345,7/5/1993,160
USC00250435,40.45,-95.8,345,7/6/1993,0
USC00250435,40.45,-95.8,345,7/7/1993,50
USC00250435,40.45,-95.8,345,7/8/1993,60
USC00250435,40.45,-95.8,345,7/9/1993,90
USC00250435,40.45,-95.8,345,7/10/1993,20
USC00250435,40.45,-95.8,345,7/11/1993,0
USC00250435,40.45,-95.8,345,7/12/1993,0
USC00250435,40.45,-95.8,345,7/13/1993,60
USC00250435,40.45,-95.8,345,7/14/1993,140
USC00250435,40.45,-95.8,345,7/15/1993,0
USC00250435,40.45,-95.8,345,7/16/1993,20
USC00250435,40.45,-95.8,345,7/17/1993,110
USC00250435,40.45,-95.8,345,7/18/1993,40
USC00250435,40.45,-95.8,345,7/19/1993,0
USC00250435,40.45,-95.8,345,7/20/1993,30
USC00250435,40.45,-95.8,345,7/21/1993,80
USC00250435,40.45,-95.8,345,7/22/1993,0
USC00250435,40.45,-95.8,345,7/30/1993,0
USC00250435,40.45,-95.8,345,7/31/1993,0
USC00250435,40.45,-95.8,345,8/1/1993,0
USC00250435,40.45,-95.8,345,8/2/1993,0
USC00250435,40.45,-95.8,345,8/3/1993,0
USC00250435,40.45,-95.8,345,8/4/1993,0
USC00250435,40.45,-95.8,345,8/5/1993,10
USC00250435,40.45,-95.8,345,8/6/1993,0
USC00250435,40.45,-95.8,345,8/7/1993,0
USC00250435,40.45,-95.8,345,8/8/1993,0
USC00250435,40.45,-95.8,345,8/9/1993,0
USC00250435,40.45,-95.8,345,8/10/1993,0
USC00250435,40.45,-95.8,345,8/11/1993,0
USC00250435,40.45,-95.8,345,8/12/1993,0
USC00250435,40.45,-95.8,345,8/13/1993,10
USC00250435,40.45,-95.8,345,8/14/1993,0
USC00250435,40.45,-95.8,345,8/15/1993,0
USC00250435,40.45,-95.8,345,8/16/1993,0
USC00250435,40.45,-95.8,345,8/17/1993,0
USC00250435,40.45,-95.8,345,8/18/1993,0
USC00250435,40.45,-95.8,345,8/19/1993,80
USC00250435,40.45,-95.8,345,8/20/1993,0
USC00250435,40.45,-95.8,345,8/21/1993,60
USC00250435,40.45,-95.8,345,8/22/1993,0
USC00250435,40.45,-95.8,345,8/23/1993,40
USC00250435,40.45,-95.8,345,8/24/1993,0
USC00250435,40.45,-95.8,345,8/25/1993,0
USC00250435,40.45,-95.8,345,8/26/1993,0
USC00250435,40.45,-95.8,345,8/27/1993,20
USC00250435,40.45,-95.8,345,8/28/1993,0
USC00250435,40.45,-95.8,345,8/29/1993,10
USC00250435,40.45,-95.8,345,8/30/1993,130
USC00250435,40.45,-95.8,345,8/31/1993,10
USC00250435,40.45,-95.8,345,9/1/1993,0
USC00250435,40.45,-95.8,345,9/2/1993,20
USC00250435,40.45,-95.8,345,9/3/1993,0
USC00250435,40.45,-95.8,345,9/4/1993,0
USC00250435,40.45,-95.8,345,9/5/1993,100
USC00250435,40.45,-95.8,345,9/6/1993,0
USC00250435,40.45,-95.8,345,9/7/1993,40
USC00250435,40.45,-95.8,345,9/8/1993,0
USC00250435,40.45,-95.8,345,9/9/1993,0
USC00250435,40.45,-95.8,345,9/10/1993,0
USC00250435,40.45,-95.8,345,9/11/1993,0
USC00250435,40.45,-95.8,345,9/12/1993,0
USC00250435,40.45,-95.8,345,9/13/1993,0
USC00250435,40.45,-95.8,345,9/14/1993,0
USC00250435,40.45,-95.8,345,9/15/1993,0
USC00250435,40.45,-95.8,345,9/16/1993,0
USC00250435,40.45,-95.8,345,9/17/1993,0
USC00250435,40.45,-95.8,345,9/18/1993,100
USC00250435,40.45,-95.8,345,9/19/1993,60
USC00250435,40.45,-95.8,345,9/20/1993,0
USC00250435,40.45,-95.8,345,9/21/1993,50
USC00250435,40.45,-95.8,345,9/22/1993,100
USC00250435,40.45,-95.8,345,9/23/1993,30
USC00250435,40.45,-95.8,345,9/24/1993,50
USC00250435,40.45,-95.8,345,9/25/1993,0
USC00250435,40.45,-95.8,345,9/26/1993,10
USC00250435,40.45,-95.8,345,9/27/1993,0
USC00250435,40.45,-95.8,345,9/28/1993,0
USC00250435,40.45,-95.8,345,9/29/1993,0
USC00250435,40.45,-95.8,345,9/30/1993,0
USC00250435,40.45,-95.8,345,10/1/1993,0
USC00250435,40.45,-95.8,345,10/5/1993,0
USC00250435,40.45,-95.8,345,10/6/1993,0
USC00250435,40.45,-95.8,345,10/7/1993,0
USC00250435,40.45,-95.8,345,10/8/1993,80
USC00250435,40.45,-95.8,345,10/9/1993,20
USC00250435,40.45,-95.8,345,10/10/1993,10
USC00250435,40.45,-95.8,345,10/11/1993,10
USC00250435,40.45,-95.8,345,11/1/1993,0
USC00250435,40.45,-95.8,345,11/2/1993,0
USC00250435,40.45,-95.8,345,11/3/1993,0
USC00250435,40.45,-95.8,345,11/4/1993,0
USC00250435,40.45,-95.8,345,11/5/1993,0
USC00250435,40.45,-95.8,345,11/6/1993,0
USC00250435,40.45,-95.8,345,11/7/1993,0
USC00250435,40.45,-95.8,345,11/8/1993,0
USC00250435,40.45,-95.8,345,11/9/1993,0
USC00250435,40.45,-95.8,345,11/10/1993,0
USC00250435,40.45,-95.8,345,11/11/1993,0
USC00250435,40.45,-95.8,345,11/12/1993,0
USC00250435,40.45,-95.8,345,12/6/1993,0
USC00250435,40.45,-95.8,345,12/7/1993,0
USC00250435,40.45,-95.8,345,12/8/1993,0
USC00250435,40.45,-95.8,345,12/9/1993,0
USC00250435,40.45,-95.8,345,12/10/1993,0
USC00250435,40.45,-95.8,345,12/11/1993,0
USC00250435,40.45,-95.8,345,12/12/1993,0
USC00250435,40.45,-95.8,345,12/13/1993,80
USC00250435,40.45,-95.8,345,12/14/1993,20
USC00250435,40.45,-95.8,345,12/15/1993,0
USC00250435,40.45,-95.8,345,12/16/1993,0
USC00250435,40.45,-95.8,345,12/17/1993,0
USC00250435,40.45,-95.8,345,12/18/1993,0
USC00250435,40.45,-95.8,345,12/19/1993,0
USC00250435,40.45,-95.8,345,12/20/1993,0
USC00250435,40.45,-95.8,345,12/21/1993,0
USC00250435,40.45,-95.8,345,12/22/1993,0
USC00250435,40.45,-95.8,345,12/23/1993,0
USC00250435,40.45,-95.8,345,12/24/1993,10
USC00250435,40.45,-95.8,345,12/25/1993,0
USC00250435,40.45,-95.8,345,12/26/1993,0
USC00250435,40.45,-95.8,345,12/27/1993,0
USC00250435,40.45,-95.8,345,12/28/1993,0
USC00250435,40.45,-95.8,345,12/29/1993,0
USC00250435,40.45,-95.8,345,12/30/1993,0
USC00250435,40.45,-95.8,345,12/31/1993,0
USC00250435,40.45,-95.8,345,2/1/1994,0
USC00250435,40.45,-95.8,345,2/2/1994,0
USC00250435,40.45,-95.8,345,2/3/1994,0
USC00250435,40.45,-95.8,345,2/4/1994,0
USC00250435,40.45,-95.8,345,2/5/1994,0
USC00250435,40.45,-95.8,345,2/6/1994,0
USC00250435,40.45,-95.8,345,2/7/1994,0
USC00250435,40.45,-95.8,345,2/8/1994,0
USC00250435,40.45,-95.8,345,2/9/1994,0
USC00250435,40.45,-95.8,345,2/10/1994,0
USC00250435,40.45,-95.8,345,2/11/1994,0
USC00250435,40.45,-95.8,345,2/12/1994,0
USC00250435,40.45,-95.8,345,2/13/1994,0
USC00250435,40.45,-95.8,345,2/14/1994,0
USC00250435,40.45,-95.8,345,2/15/1994,0
USC00250435,40.45,-95.8,345,2/16/1994,0
USC00250435,40.45,-95.8,345,2/17/1994,0
USC00250435,40.45,-95.8,345,2/18/1994,10
USC00250435,40.45,-95.8,345,2/19/1994,0
USC00250435,40.45,-95.8,345,2/20/1994,0
USC00250435,40.45,-95.8,345,2/21/1994,0
USC00250435,40.45,-95.8,345,2/22/1994,20
USC00250435,40.45,-95.8,345,2/23/1994,0
USC00250435,40.45,-95.8,345,2/24/1994,0
USC00250435,40.45,-95.8,345,2/25/1994,10
USC00250435,40.45,-95.8,345,3/1/1994,0
USC00250435,40.45,-95.8,345,3/2/1994,0
USC00250435,40.45,-95.8,345,3/3/1994,0
USC00250435,40.45,-95.8,345,3/4/1994,0
USC00250435,40.45,-95.8,345,3/5/1994,0
USC00250435,40.45,-95.8,345,3/6/1994,0
USC00250435,40.45,-95.8,345,3/7/1994,0
USC00250435,40.45,-95.8,345,3/8/1994,0
USC00250435,40.45,-95.8,345,3/9/1994,0
USC00250435,40.45,-95.8,345,3/10/1994,0
USC00250435,40.45,-95.8,345,3/11/1994,0
USC00250435,40.45,-95.8,345,3/12/1994,0
USC00250435,40.45,-95.8,345,3/13/1994,0
USC00250435,40.45,-95.8,345,3/14/1994,0
USC00250435,40.45,-95.8,345,3/15/1994,0
USC00250435,40.45,-95.8,345,3/16/1994,0
USC00250435,40.45,-95.8,345,3/17/1994,0
USC00250435,40.45,-95.8,345,3/18/1994,0
USC00250435,40.45,-95.8,345,3/19/1994,0
USC00250435,40.45,-95.8,345,3/20/1994,0
USC00250435,40.45,-95.8,345,3/21/1994,0
USC00250435,40.45,-95.8,345,3/22/1994,0
USC00250435,40.45,-95.8,345,3/23/1994,0
USC00250435,40.45,-95.8,345,3/24/1994,0
USC00250435,40.45,-95.8,345,3/25/1994,0
USC00250435,40.45,-95.8,345,3/26/1994,0
USC00250435,40.45,-95.8,345,3/27/1994,0
USC00250435,40.45,-95.8,345,3/28/1994,0
USC00250435,40.45,-95.8,345,3/29/1994,0
USC00250435,40.45,-95.8,345,3/30/1994,0
USC00250435,40.45,-95.8,345,3/31/1994,0
USC00250435,40.45,-95.8,345,4/1/1994,0
USC00250435,40.45,-95.8,345,4/2/1994,0
USC00250435,40.45,-95.8,345,4/3/1994,0
USC00250435,40.45,-95.8,345,4/4/1994,0
USC00250435,40.45,-95.8,345,4/5/1994,0
USC00250435,40.45,-95.8,345,4/6/1994,0
USC00250435,40.45,-95.8,345,4/7/1994,0
USC00250435,40.45,-95.8,345,4/8/1994,0
USC00250435,40.45,-95.8,345,4/9/1994,30
USC00250435,40.45,-95.8,345,4/10/1994,10
USC00250435,40.45,-95.8,345,4/11/1994,40
USC00250435,40.45,-95.8,345,4/12/1994,0
USC00250435,40.45,-95.8,345,4/13/1994,0
USC00250435,40.45,-95.8,345,4/14/1994,0
USC00250435,40.45,-95.8,345,4/15/1994,0
USC00250435,40.45,-95.8,345,4/16/1994,0
USC00250435,40.45,-95.8,345,4/17/1994,0
USC00250435,40.45,-95.8,345,4/18/1994,0
USC00250435,40.45,-95.8,345,4/19/1994,0
USC00250435,40.45,-95.8,345,4/20/1994,0
USC00250435,40.45,-95.8,345,4/21/1994,20
USC00250435,40.45,-95.8,345,4/22/1994,0
USC00250435,40.45,-95.8,345,4/23/1994,0
USC00250435,40.45,-95.8,345,4/24/1994,0
USC00250435,40.45,-95.8,345,4/25/1994,0
USC00250435,40.45,-95.8,345,4/26/1994,0
USC00250435,40.45,-95.8,345,4/27/1994,20
USC00250435,40.45,-95.8,345,4/28/1994,40
USC00250435,40.45,-95.8,345,4/29/1994,0
USC00250435,40.45,-95.8,345,4/30/1994,30
USC00250435,40.45,-95.8,345,5/1/1994,0
USC00250435,40.45,-95.8,345,5/2/1994,0
USC00250435,40.45,-95.8,345,5/3/1994,0
USC00250435,40.45,-95.8,345,5/4/1994,0
USC00250435,40.45,-95.8,345,5/5/1994,150
USC00250435,40.45,-95.8,345,5/6/1994,40
USC00250435,40.45,-95.8,345,5/7/1994,0
USC00250435,40.45,-95.8,345,5/8/1994,0
USC00250435,40.45,-95.8,345,5/9/1994,0
USC00250435,40.45,-95.8,345,5/10/1994,0
USC00250435,40.45,-95.8,345,5/11/1994,0
USC00250435,40.45,-95.8,345,5/12/1994,0
USC00250435,40.45,-95.8,345,5/13/1994,0
USC00250435,40.45,-95.8,345,5/14/1994,20
USC00250435,40.45,-95.8,345,5/15/1994,0
USC00250435,40.45,-95.8,345,5/16/1994,0
USC00250435,40.45,-95.8,345,5/17/1994,0
USC00250435,40.45,-95.8,345,5/18/1994,0
USC00250435,40.45,-95.8,345,5/19/1994,0
USC00250435,40.45,-95.8,345,5/20/1994,0
USC00250435,40.45,-95.8,345,5/21/1994,0
USC00250435,40.45,-95.8,345,5/22/1994,0
USC00250435,40.45,-95.8,345,5/23/1994,0
USC00250435,40.45,-95.8,345,5/24/1994,0
USC00250435,40.45,-95.8,345,5/25/1994,10
USC00250435,40.45,-95.8,345,5/26/1994,0
USC00250435,40.45,-95.8,345,5/27/1994,0
USC00250435,40.45,-95.8,345,5/28/1994,0
USC00250435,40.45,-95.8,345,5/29/1994,30
USC00250435,40.45,-95.8,345,5/30/1994,0
USC00250435,40.45,-95.8,345,5/31/1994,0
USC00250435,40.45,-95.8,345,6/1/1994,60
USC00250435,40.45,-95.8,345,6/2/1994,20
USC00250435,40.45,-95.8,345,6/3/1994,0
USC00250435,40.45,-95.8,345,6/4/1994,0
USC00250435,40.45,-95.8,345,6/5/1994,120
USC00250435,40.45,-95.8,345,6/6/1994,0
USC00250435,40.45,-95.8,345,6/7/1994,10
USC00250435,40.45,-95.8,345,6/8/1994,30
USC00250435,40.45,-95.8,345,6/9/1994,0
USC00250435,40.45,-95.8,345,6/10/1994,10
USC00250435,40.45,-95.8,345,6/11/1994,10
USC00250435,40.45,-95.8,345,6/12/1994,10
USC00250435,40.45,-95.8,345,6/13/1994,0
USC00250435,40.45,-95.8,345,6/14/1994,0
USC00250435,40.45,-95.8,345,6/15/1994,0
USC00250435,40.45,-95.8,345,6/16/1994,0
USC00250435,40.45,-95.8,345,6/17/1994,0
USC00250435,40.45,-95.8,345,6/18/1994,0
USC00250435,40.45,-95.8,345,6/19/1994,0
USC00250435,40.45,-95.8,345,6/20/1994,0
USC00250435,40.45,-95.8,345,6/21/1994,10
USC00250435,40.45,-95.8,345,6/22/1994,0
USC00250435,40.45,-95.8,345,6/23/1994,120
USC00250435,40.45,-95.8,345,6/24/1994,0
USC00250435,40.45,-95.8,345,6/25/1994,0
USC00250435,40.45,-95.8,345,6/26/1994,0
USC00250435,40.45,-95.8,345,6/27/1994,0
USC00250435,40.45,-95.8,345,6/28/1994,0
USC00250435,40.45,-95.8,345,6/29/1994,0
USC00250435,40.45,-95.8,345,6/30/1994,0
USC00250435,40.45,-95.8,345,7/1/1994,0
USC00250435,40.45,-95.8,345,7/6/1994,0
USC00250435,40.45,-95.8,345,7/7/1994,0
USC00250435,40.45,-95.8,345,7/8/1994,10
USC00250435,40.45,-95.8,345,7/9/1994,0
USC00250435,40.45,-95.8,345,7/10/1994,0
USC00250435,40.45,-95.8,345,7/11/1994,0
USC00250435,40.45,-95.8,345,7/12/1994,10
USC00250435,40.45,-95.8,345,7/13/1994,0
USC00250435,40.45,-95.8,345,7/14/1994,0
USC00250435,40.45,-95.8,345,7/15/1994,0
USC00250435,40.45,-95.8,345,7/16/1994,160
USC00250435,40.45,-95.8,345,7/17/1994,0
USC00250435,40.45,-95.8,345,7/18/1994,0
USC00250435,40.45,-95.8,345,7/19/1994,0
USC00250435,40.45,-95.8,345,7/20/1994,40
USC00250435,40.45,-95.8,345,7/21/1994,0
USC00250435,40.45,-95.8,345,7/22/1994,0
USC00250435,40.45,-95.8,345,7/23/1994,0
USC00250435,40.45,-95.8,345,7/24/1994,0
USC00250435,40.45,-95.8,345,7/25/1994,0
USC00250435,40.45,-95.8,345,7/26/1994,0
USC00250435,40.45,-95.8,345,7/27/1994,10
USC00250435,40.45,-95.8,345,7/28/1994,0
USC00250435,40.45,-95.8,345,7/29/1994,0
USC00250435,40.45,-95.8,345,7/30/1994,0
USC00250435,40.45,-95.8,345,7/31/1994,0
USC00250435,40.45,-95.8,345,8/1/1994,20
USC00250435,40.45,-95.8,345,9/1/1994,10
USC00250435,40.45,-95.8,345,9/2/1994,0
USC00250435,40.45,-95.8,345,9/3/1994,0
USC00250435,40.45,-95.8,345,9/4/1994,140
USC00250435,40.45,-95.8,345,9/5/1994,0
USC00250435,40.45,-95.8,345,9/6/1994,0
USC00250435,40.45,-95.8,345,9/7/1994,0
USC00250435,40.45,-95.8,345,9/8/1994,0
USC00250435,40.45,-95.8,345,9/9/1994,0
USC00250435,40.45,-95.8,345,9/10/1994,0
USC00250435,40.45,-95.8,345,9/11/1994,0
USC00250435,40.45,-95.8,345,9/12/1994,0
USC00250435,40.45,-95.8,345,9/13/1994,0
USC00250435,40.45,-95.8,345,9/14/1994,0
USC00250435,40.45,-95.8,345,9/15/1994,0
USC00250435,40.45,-95.8,345,9/16/1994,10
USC00250435,40.45,-95.8,345,9/17/1994,0
USC00250435,40.45,-95.8,345,9/18/1994,0
USC00250435,40.45,-95.8,345,11/16/1994,0
USC00250435,40.45,-95.8,345,11/17/1994,20
USC00250435,40.45,-95.8,345,11/18/1994,0
USC00250435,40.45,-95.8,345,11/19/1994,0
USC00250435,40.45,-95.8,345,11/20/1994,40
USC00250435,40.45,-95.8,345,4/1/1995,0
USC00250435,40.45,-95.8,345,4/6/1995,0
USC00250435,40.45,-95.8,345,4/7/1995,0
USC00250435,40.45,-95.8,345,4/8/1995,0
USC00250435,40.45,-95.8,345,4/9/1995,0
USC00250435,40.45,-95.8,345,4/10/1995,90
USC00250435,40.45,-95.8,345,4/11/1995,10
USC00250435,40.45,-95.8,345,4/12/1995,0
USC00250435,40.45,-95.8,345,4/13/1995,0
USC00250435,40.45,-95.8,345,4/14/1995,0
USC00250435,40.45,-95.8,345,4/15/1995,0
USC00250435,40.45,-95.8,345,4/16/1995,0
USC00250435,40.45,-95.8,345,4/17/1995,20
USC00250435,40.45,-95.8,345,4/18/1995,0
USC00250435,40.45,-95.8,345,4/19/1995,0
USC00250435,40.45,-95.8,345,4/20/1995,40
USC00250435,40.45,-95.8,345,4/21/1995,10
USC00250435,40.45,-95.8,345,4/22/1995,10
USC00250435,40.45,-95.8,345,4/23/1995,0
USC00250435,40.45,-95.8,345,4/24/1995,0
USC00250435,40.45,-95.8,345,4/25/1995,50
USC00250435,40.45,-95.8,345,4/26/1995,50
USC00250435,40.45,-95.8,345,4/27/1995,0
USC00250435,40.45,-95.8,345,4/28/1995,0
USC00250435,40.45,-95.8,345,4/29/1995,10
USC00250435,40.45,-95.8,345,4/30/1995,30
USC00250435,40.45,-95.8,345,5/1/1995,10
USC00250435,40.45,-95.8,345,5/2/1995,0
USC00250435,40.45,-95.8,345,5/3/1995,60
USC00250435,40.45,-95.8,345,5/4/1995,10
USC00250435,40.45,-95.8,345,5/5/1995,0
USC00250435,40.45,-95.8,345,5/6/1995,0
USC00250435,40.45,-95.8,345,5/7/1995,130
USC00250435,40.45,-95.8,345,5/8/1995,20
USC00250435,40.45,-95.8,345,5/9/1995,0
USC00250435,40.45,-95.8,345,5/10/1995,20
USC00250435,40.45,-95.8,345,5/11/1995,20
USC00250435,40.45,-95.8,345,5/12/1995,90
USC00250435,40.45,-95.8,345,5/13/1995,10
USC00250435,40.45,-95.8,345,5/14/1995,0
USC00250435,40.45,-95.8,345,5/15/1995,0
USC00250435,40.45,-95.8,345,5/16/1995,0
USC00250435,40.45,-95.8,345,5/17/1995,30
USC00250435,40.45,-95.8,345,5/18/1995,40
USC00250435,40.45,-95.8,345,5/19/1995,0
USC00250435,40.45,-95.8,345,5/20/1995,0
USC00250435,40.45,-95.8,345,5/21/1995,0
USC00250435,40.45,-95.8,345,5/22/1995,130
USC00250435,40.45,-95.8,345,5/23/1995,70
USC00250435,40.45,-95.8,345,5/24/1995,10
USC00250435,40.45,-95.8,345,5/25/1995,0
USC00250435,40.45,-95.8,345,5/26/1995,10
USC00250435,40.45,-95.8,345,5/27/1995,130
USC00250435,40.45,-95.8,345,5/28/1995,0
USC00250435,40.45,-95.8,345,5/29/1995,0
USC00250435,40.45,-95.8,345,5/30/1995,0
USC00250435,40.45,-95.8,345,5/31/1995,40
USC00250435,40.45,-95.8,345,6/1/1995,50
USC00250435,40.45,-95.8,345,6/2/1995,10
USC00250435,40.45,-95.8,345,6/3/1995,0
USC00250435,40.45,-95.8,345,6/4/1995,30
USC00250435,40.45,-95.8,345,6/5/1995,10
USC00250435,40.45,-95.8,345,6/6/1995,0
USC00250435,40.45,-95.8,345,6/7/1995,40
USC00250435,40.45,-95.8,345,6/8/1995,140
USC00250435,40.45,-95.8,345,6/9/1995,0
USC00250435,40.45,-95.8,345,6/10/1995,0
USC00250435,40.45,-95.8,345,6/11/1995,0
USC00250435,40.45,-95.8,345,6/12/1995,0
USC00250435,40.45,-95.8,345,6/13/1995,0
USC00250435,40.45,-95.8,345,6/14/1995,0
USC00250435,40.45,-95.8,345,6/15/1995,0
USC00250435,40.45,-95.8,345,6/16/1995,0
USC00250435,40.45,-95.8,345,6/17/1995,0
USC00250435,40.45,-95.8,345,6/18/1995,0
USC00250435,40.45,-95.8,345,6/19/1995,0
USC00250435,40.45,-95.8,345,6/20/1995,0
USC00250435,40.45,-95.8,345,6/21/1995,0
USC00250435,40.45,-95.8,345,6/22/1995,0
USC00250435,40.45,-95.8,345,6/23/1995,0
USC00250435,40.45,-95.8,345,6/24/1995,0
USC00250435,40.45,-95.8,345,6/25/1995,30
USC00250435,40.45,-95.8,345,6/26/1995,0
USC00250435,40.45,-95.8,345,6/27/1995,0
USC00250435,40.45,-95.8,345,6/28/1995,40
USC00250435,40.45,-95.8,345,6/29/1995,0
USC00250435,40.45,-95.8,345,6/30/1995,0
USC00250435,40.45,-95.8,345,7/1/1995,0
USC00250435,40.45,-95.8,345,7/2/1995,0
USC00250435,40.45,-95.8,345,7/3/1995,0
USC00250435,40.45,-95.8,345,7/4/1995,130
USC00250435,40.45,-95.8,345,7/5/1995,0
USC00250435,40.45,-95.8,345,7/6/1995,0
USC00250435,40.45,-95.8,345,7/7/1995,0
USC00250435,40.45,-95.8,345,7/8/1995,0
USC00250435,40.45,-95.8,345,7/9/1995,0
USC00250435,40.45,-95.8,345,7/10/1995,0
USC00250435,40.45,-95.8,345,7/11/1995,0
USC00250435,40.45,-95.8,345,7/12/1995,0
USC00250435,40.45,-95.8,345,7/13/1995,0
USC00250435,40.45,-95.8,345,7/14/1995,0
USC00250435,40.45,-95.8,345,7/15/1995,190
USC00250435,40.45,-95.8,345,7/16/1995,0
USC00250435,40.45,-95.8,345,7/17/1995,0
USC00250435,40.45,-95.8,345,7/18/1995,0
USC00250435,40.45,-95.8,345,7/19/1995,100
USC00250435,40.45,-95.8,345,7/20/1995,10
USC00250435,40.45,-95.8,345,7/21/1995,0
USC00250435,40.45,-95.8,345,7/22/1995,10
USC00250435,40.45,-95.8,345,7/23/1995,0
USC00250435,40.45,-95.8,345,7/24/1995,0
USC00250435,40.45,-95.8,345,7/25/1995,0
USC00250435,40.45,-95.8,345,7/26/1995,0
USC00250435,40.45,-95.8,345,7/27/1995,0
USC00250435,40.45,-95.8,345,7/28/1995,0
USC00250435,40.45,-95.8,345,7/29/1995,0
USC00250435,40.45,-95.8,345,7/30/1995,0
USC00250435,40.45,-95.8,345,7/31/1995,100
USC00250435,40.45,-95.8,345,8/1/1995,0
USC00250435,40.45,-95.8,345,8/2/1995,0
USC00250435,40.45,-95.8,345,8/3/1995,0
USC00250435,40.45,-95.8,345,8/4/1995,0
USC00250435,40.45,-95.8,345,8/5/1995,0
USC00250435,40.45,-95.8,345,8/6/1995,0
USC00250435,40.45,-95.8,345,8/7/1995,0
USC00250435,40.45,-95.8,345,8/8/1995,0
USC00250435,40.45,-95.8,345,8/9/1995,0
USC00250435,40.45,-95.8,345,8/10/1995,0
USC00250435,40.45,-95.8,345,8/11/1995,0
USC00250435,40.45,-95.8,345,8/12/1995,0
USC00250435,40.45,-95.8,345,8/13/1995,0
USC00250435,40.45,-95.8,345,8/14/1995,200
USC00250435,40.45,-95.8,345,8/15/1995,20
USC00250435,40.45,-95.8,345,8/16/1995,10
USC00250435,40.45,-95.8,345,8/17/1995,10
USC00250435,40.45,-95.8,345,8/18/1995,0
USC00250435,40.45,-95.8,345,8/19/1995,0
USC00250435,40.45,-95.8,345,8/20/1995,0
USC00250435,40.45,-95.8,345,8/21/1995,0
USC00250435,40.45,-95.8,345,8/22/1995,0
USC00250435,40.45,-95.8,345,8/23/1995,0
USC00250435,40.45,-95.8,345,8/24/1995,0
USC00250435,40.45,-95.8,345,8/25/1995,0
USC00250435,40.45,-95.8,345,8/26/1995,0
USC00250435,40.45,-95.8,345,8/27/1995,0
USC00250435,40.45,-95.8,345,8/28/1995,0
USC00250435,40.45,-95.8,345,8/29/1995,0
USC00250435,40.45,-95.8,345,8/30/1995,0
USC00250435,40.45,-95.8,345,8/31/1995,0
USC00250435,40.45,-95.8,345,9/1/1995,0
USC00250435,40.45,-95.8,345,9/2/1995,20
USC00250435,40.45,-95.8,345,9/3/1995,0
USC00250435,40.45,-95.8,345,9/4/1995,0
USC00250435,40.45,-95.8,345,9/21/1995,0
USC00250435,40.45,-95.8,345,9/22/1995,10
USC00250435,40.45,-95.8,345,9/23/1995,0
USC00250435,40.45,-95.8,345,9/24/1995,40
USC00250435,40.45,-95.8,345,10/1/1995,0
USC00250435,40.45,-95.8,345,10/18/1995,0
USC00250435,40.45,-95.8,345,10/19/1995,0
USC00250435,40.45,-95.8,345,10/20/1995,0
USC00250435,40.45,-95.8,345,10/21/1995,0
USC00250435,40.45,-95.8,345,10/22/1995,0
USC00250435,40.45,-95.8,345,10/23/1995,0
USC00250435,40.45,-95.8,345,10/24/1995,0
USC00250435,40.45,-95.8,345,10/25/1995,0
USC00250435,40.45,-95.8,345,10/26/1995,0
USC00250435,40.45,-95.8,345,10/27/1995,0
USC00250435,40.45,-95.8,345,10/28/1995,0
USC00250435,40.45,-95.8,345,10/29/1995,0
USC00250435,40.45,-95.8,345,10/30/1995,50
USC00250435,40.45,-95.8,345,10/31/1995,10
USC00250435,40.45,-95.8,345,11/1/1995,60
USC00250435,40.45,-95.8,345,11/2/1995,0
USC00250435,40.45,-95.8,345,11/3/1995,0
USC00250435,40.45,-95.8,345,11/4/1995,10
USC00250435,40.45,-95.8,345,11/5/1995,0
USC00250435,40.45,-95.8,345,11/6/1995,0
USC00250435,40.45,-95.8,345,11/7/1995,0
USC00250435,40.45,-95.8,345,11/8/1995,0
USC00250435,40.45,-95.8,345,11/9/1995,0
USC00250435,40.45,-95.8,345,11/15/1995,0
